weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
8782,Unknown,London,Autumn,-6.378932731359871,106,11.696163528271725,6.2361728269525685,18186,Fog,1045.1805311053504
8783,Unknown,London,Winter,-0.42670532747506584,119,78.9789799762763,67.2603546908136,18186,Rain,1012.6399380091493
8784,2024-02-16 14:00,,Winter,-20.288485449932146,33,118.67846483449499,114.5181828128916,18186,Storm,949.9532186179167
8785,13/11/2024 11PM,,,54.15689543824219,86,12.179188623048647,8.522657674166023,18186,Clear,1030.9263830507666
8786,2024-05-05 17:00,,Autumn,-3.8096972939746614,72,133.460846434563,121.95851545823125,18186,Storm,927.0364204173452
8787,2024-06-29T21:00Z,,Summer,16.856021865430662,113,86.74599741715937,104.68276542362256,18186,Fog,966.7612593469532
8788,2099-13-40 25:61,London,,5.21995528195734,113,142.5936703905475,156.68709383331418,18186,Clear,980.1827197587904
8789,Unknown,London,,56.39353085251514,16,22.221182658356348,5.777634454392366,18186,Clear,1055.4274327547473
,15/03/2024 09PM,,Summer,0.15442538446341558,37,149.03474990299728,156.16946896374748,18186,Fog,961.7568613055546
8791,2099-13-40 25:61,London,Winter,40.06912392804202,83,96.64092989545152,104.17540915162138,18186,Rain,909.8069304184475
8792,2024-08-25 03:00,,Spring,46.9874539168062,-4,85.12412992215943,74.10586655594228,18186,Fog,936.1481388753758
8793,2024-05-13 04:00,,Summer,9.204584773286932,144,77.2919436168128,193.07659527176483,18186,Snow,1021.6186261676604
8794,2099-13-40 25:61,London,Spring,4.0354633007638085,74,3.548155964746913,32.023909447210606,18186,,903.0500761011252
8795,24/01/2024 10AM,London,,37.29712388393652,101,140.9458787324367,108.2650238182213,18186,Clear,1058.446454454078
8796,2024-07-16 18:00,,Autumn,52.160638227561066,78,96.59917092812975,64.19629471849568,18186,Snow,1080.2240156717082
8797,2024-05-04 23:00,,Summer,37.94385597650144,117,13.743972674893683,105.49727575906715,18186,Clear,999.0795216293723
8798,2099-13-40 25:61,London,,-9.558627096732096,7,3.1428255441787343,110.45509051608242,18186,,1041.5260836734697
8799,2024-01-03T20:00Z,,,49.94769726939349,22,7.617545885512699,17.889649684969157,18186,Snow,992.5353581025639
8800,2024-08-24 15:00,,Summer,4.882350069314981,85,91.4093645148361,132.22702938366996,18186,Clear,961.7526589029692
8801,11/04/2024 04AM,,Spring,21.860647060014088,111,92.10231223418778,126.89629918380237,18186,Snow,932.9732757353061
8802,2024-09-15 08:00,London,,44.829205736343994,14,74.95009376721616,153.8934549268928,18186,Clear,1003.6324575269455
8803,Unknown,,Autumn,-13.0444709339557,131,46.01487309794273,18.1316987318342,18186,Fog,1085.9779136465122
,2024-10-18 09:00,London,Winter,40.60591221097978,-7,79.76140974219621,59.45170938073756,18186,Clear,1077.994433376968
8805,2024-05-29 22:00,London,,23.654651811960974,97,77.44527313143868,130.02211994562026,18186,Fog,1083.9251600791029
8806,Unknown,London,Spring,50.400747764484734,71,2.912333981484844,27.346165183121695,18186,,1093.282612019601
8807,2099-13-40 25:61,,Winter,-14.522663834081134,-1,42.37038454912471,135.51964215768845,18186,Fog,933.0715954818573
8808,14/11/2024 04AM,London,Winter,7.86140133368356,24,7.977801220072422,11.805342164084598,18186,Storm,929.3050682578806
8809,02/03/2024 02PM,London,Spring,44.95587835801537,88,135.0232127171483,66.98631059192554,18186,Snow,985.5522815699052
8810,2024-09-12 07:00,London,,-28.269146688891585,93,108.78347441777032,169.3422244665038,18186,,1037.8623072263015
8811,2099-13-40 25:61,,,-19.901876991092145,12,149.41727552893684,154.85825807623203,18186,Rain,987.9387839930844
8812,2024-04-01 12:00,London,Spring,59.150869148106125,54,45.32568949579318,128.95214304541759,18186,Storm,1078.470874188027
8813,2099-13-40 25:61,London,Summer,-4.764523926868453,71,131.77287716353655,174.09168332502023,18186,Clear,1043.4792967579253
8814,2024-09-09T02:00Z,London,Autumn,57.798887435155805,142,90.45814018987227,141.8539088344401,18186,Rain,1026.7941610892403
8815,2024-07-12T18:00Z,London,Summer,-13.572160409219347,6,67.96881103554074,103.8750210421606,18186,,914.2075654958547
8816,2024-12-19T12:00Z,,Winter,2.498499870660204,137,33.385966693295266,195.94350007715732,18186,Storm,935.0670854968549
8817,2024-07-07T14:00Z,London,Autumn,37.75825000532136,117,110.75882479292142,138.9712159578639,18186,Clear,985.6307508490773
8818,2024-07-02T20:00Z,London,Summer,29.200056651436064,142,135.621112335645,120.27343536260062,18186,,1095.2749538715975
8819,2099-13-40 25:61,London,Winter,22.301015993615003,20,35.29625971130561,81.77411219071293,18186,,966.8817397167429
8820,2099-13-40 25:61,London,Winter,17.69092582245068,54,26.308550246041882,180.48249971581006,18186,Snow,1025.9950925031549
8821,Unknown,,Spring,45.909639929826625,69,104.43328725073005,59.14181912099856,18186,Rain,1097.7812066399188
8822,2099-13-40 25:61,London,,-8.854629344994656,81,146.54597440882787,1.8439188421805364,18186,Rain,952.8050117799194
8823,2024-06-10 05:00,London,Winter,9.82238342941666,138,112.4932651656117,39.34810448647199,18186,,933.3334046483159
8824,Unknown,,Autumn,-16.009293705918843,19,42.68711085714734,21.90349838847183,18186,Snow,1009.2666564268
8825,2099-13-40 25:61,,Winter,23.63474361576339,112,62.99331362216785,63.798754834614414,18186,,1010.378078102284
8826,Unknown,,Spring,-7.451001815581183,120,57.64764531875576,165.175735491691,18186,Clear,1084.3773265016189
8827,2024-10-21 06:00,,Summer,0.045785790904723456,59,127.81425270705682,130.30593707300147,18186,Storm,905.2860190383215
8828,10/08/2024 12PM,London,Spring,12.412564496117533,18,115.70561683083358,33.796117846742504,18186,Snow,981.4755466106493
8829,08/06/2024 07AM,,Summer,-27.590647286718493,-8,88.34631521422803,157.7643442184677,18186,,962.4696316915944
8830,2024-06-12 20:00,,Winter,-21.725585767124613,64,41.24386655953548,100.84397321988054,18186,Storm,1014.2105629768756
8831,Unknown,,,31.733629863739765,34,140.69827915830842,102.54292482365939,18186,Fog,901.8660709721338
8832,2024-04-11 05:00,,,8.607298264575654,58,97.99728371537199,72.42243619617466,18186,Fog,1042.2127616802254
8833,2024-11-06T04:00Z,,Summer,47.83111997999059,149,145.57149696626738,172.92327296440467,18186,,996.9979484986048
8834,24/10/2024 07PM,London,Winter,32.52048032797795,100,87.01755495630462,63.665460771158536,18186,Snow,1040.1378411772444
8835,13/11/2024 11PM,,Spring,-29.27091525174098,73,123.17891375454211,18.827952133937732,18186,,989.5612427292663
8836,2024-05-29 22:00,,,25.504109769042138,41,121.96580690917901,60.545798794389015,18186,Fog,994.8385666385172
8837,2024-06-29T09:00Z,London,Spring,-21.564762054625522,105,50.59931652503881,143.07070925357715,18186,,1079.109945614481
8838,2099-13-40 25:61,London,Autumn,40.283986181144485,92,144.60310844358423,131.51637736066576,18186,Rain,942.1796297248974
8839,08/12/2024 10AM,,Winter,59.235691945065184,130,3.2912201396345986,37.60343071071557,18186,Snow,943.4977469031526
8840,2024-01-04 20:00,,Summer,17.807891481736036,69,115.30663631511213,22.356859820988404,18186,Rain,1011.8953190220609
8841,2099-13-40 25:61,,,31.45015501747173,18,144.8335628646066,132.17315168034926,18186,Storm,1032.0448549108837
8842,03/01/2024 03AM,,Spring,-8.64172551947236,143,50.83623049255843,135.27536713098246,18186,Storm,970.9376466964296
8843,2099-13-40 25:61,London,,9.383796937841424,91,97.2165881686458,73.22992744211415,18186,Rain,1003.9022334629816
8844,2099-13-40 25:61,London,Spring,47.048579901274536,48,84.33348747663159,168.56027670581594,18186,Snow,945.5712804235064
8845,2024-10-19T10:00Z,London,Autumn,-14.93193470283739,148,114.22609645147855,195.64104075998335,18186,Fog,927.1821244619657
8846,2099-13-40 25:61,,Autumn,-6.1017954947614115,1,129.92668824675786,41.12904468987908,18186,,947.6525300132505
,2024-06-13 20:00,London,Autumn,10.089030775742714,-1,90.4566853949322,115.41374314120567,18186,Clear,1083.2746118390314
8848,09/09/2024 09AM,,Spring,34.10240026596125,123,122.38568795721854,1.069265800787833,18186,Storm,1060.363599465215
8849,2024-10-13T11:00Z,,Spring,3.829555931610642,124,46.84283638338828,142.61087920525748,18186,Rain,928.049135632442
8850,Unknown,,Spring,53.495905180470345,20,34.288058805722535,82.85642271266356,18186,Storm,909.3120612230404
8851,Unknown,,Autumn,-21.498865385815275,80,64.60015342992602,38.653845380632966,18186,Storm,918.6369943691591
8852,2099-13-40 25:61,London,Summer,3.3723777790362774,-8,101.66048993711749,150.44438435287523,18186,Rain,958.6865608349198
8853,Unknown,London,Spring,33.80587110855797,93,28.087042340808544,162.12975951121612,18186,Clear,1062.2718031505478
8854,2099-13-40 25:61,,,-9.661191090465678,115,102.05282882278372,22.233300235187457,18186,Storm,964.2748973214229
8855,2024-09-12 05:00,London,,29.077182080670568,-10,59.114047285810095,8.1991523676068,18186,Rain,937.1310526536862
8856,2024-11-24 02:00,,Winter,-15.220473759538866,124,119.33629108389479,66.81568833382346,18186,Rain,979.1682210915918
8857,Unknown,,Winter,-24.961774362448224,4,5.525372565495496,125.19809315220711,18186,Fog,924.810724468264
8858,2099-13-40 25:61,London,Summer,-19.1085854926216,78,100.19739567440918,158.68390543772662,18186,Rain,994.0433689480126
8859,24/05/2024 08AM,,Summer,53.69863048207212,147,97.47335049749515,109.21249932609155,18186,Snow,1035.1108309292613
8860,2099-13-40 25:61,,Winter,19.657579464559618,111,141.14032141879716,116.14975526139612,18186,Rain,973.7697239445496
8861,2099-13-40 25:61,London,Summer,41.671119793168415,105,107.00513303461057,159.97164435057823,18186,Fog,934.7222991881422
8862,20/04/2024 07PM,,Spring,-0.06109491854538973,25,119.44528446349219,105.76867484375188,18186,Fog,990.6394964208953
8863,2099-13-40 25:61,,Winter,23.3392783096902,56,135.68865237797525,122.2308980452601,18186,Fog,1052.497846495363
8864,2024-03-03T14:00Z,,Autumn,14.545692033449242,122,101.25778774379818,103.24346799531186,18186,Snow,915.3188503282297
8865,2024-07-13 00:00,London,Winter,55.116416346206464,14,43.52304524399619,176.0916466735408,18186,Storm,914.187424404689
8866,Unknown,,Autumn,37.281717244869924,0,130.46606993752832,47.10332371701777,18186,Rain,963.6221478865677
8867,2024-12-24 06:00,London,,35.74883683469211,55,112.13671792139627,52.79871690810187,18186,Fog,983.0105574807752
8868,2024-05-12 08:00,London,,-25.82820575091484,145,63.66564060013402,25.59229232036515,18186,Rain,943.2943671456786
8869,2024-03-18 12:00,,Winter,19.470270210332195,49,106.57937589749432,163.89335029888434,18186,Rain,905.3821262404107
8870,2024-09-13T14:00Z,,,12.029230851163334,127,130.15333157717131,82.35545811247147,18186,,943.9119283827589
8871,2024-08-29T22:00Z,,Spring,53.50580399455751,39,146.34781970869074,69.57878817624876,18186,Snow,987.0739743747527
8872,2099-13-40 25:61,,Spring,-6.839221062942098,52,142.8527255938583,196.26974341743124,18186,,915.8854688872444
8873,2024-01-31 02:00,,Summer,-5.714989203801512,81,48.79917401462123,185.3606732879571,18186,Storm,1043.178365728794
8874,2024-11-11 19:00,London,Autumn,7.021162399335033,27,63.254057057727266,194.39753642495228,18186,Snow,1010.420168882046
8875,2024-01-26T13:00Z,London,Winter,-8.096725793426156,109,16.43049074660569,28.459799351738567,18186,,986.8880439604901
8876,2024-05-18T19:00Z,London,Winter,-18.373447397212544,22,37.1316430527069,178.25036262963326,18186,,1003.7423686425761
8877,2024-08-29T06:00Z,,Autumn,47.16733619857207,64,132.36318127304253,65.74191987749029,18186,Rain,1031.1611964034062
8878,09/05/2024 08PM,London,Summer,20.244887196352423,34,54.12748894190385,2.5313540423725023,18186,Fog,1098.9597011486426
8879,2099-13-40 25:61,London,Winter,47.522644706091015,118,93.08289878923216,78.25966719661375,18186,Snow,1055.02401250829
8880,02/04/2024 04AM,London,Autumn,44.802128886332625,42,99.89484274605499,101.83927062761194,18186,Rain,1008.0726222107703
8881,2024-08-16 21:00,London,Autumn,-4.616188068929603,56,117.2743912714968,21.64408471348107,18186,,1054.1067596682678
8882,Unknown,London,Spring,19.296369989184655,132,27.420004536844644,107.53552337485127,18186,Clear,995.0448455319195
8883,2024-08-21T22:00Z,,Spring,-22.51040675339366,94,45.72197019216532,163.8927168353463,18186,Snow,962.1817405456101
8884,2024-09-03T09:00Z,London,Summer,52.37266956276825,3,67.2504512187271,75.5301901678388,18186,Fog,952.3922555630551
8885,2024-09-03 09:00,London,,6.38364435586378,140,54.72615918574103,70.52896130686044,18186,Rain,979.8958554200651
8886,2024-08-21 19:00,London,,5.430856550011924,113,147.43578492895347,67.76208404613548,18186,,900.4566550804938
8887,14/01/2024 07AM,,Autumn,-2.7520166443842093,109,125.24112048205687,184.61888917673838,18186,Fog,935.3911821425687
8888,2024-12-02 21:00,London,Winter,11.459737023963342,125,71.9530131930729,9.75161975803982,18186,Clear,925.306668981178
8889,2099-13-40 25:61,,Summer,-7.341655210909675,25,131.89029391297018,89.01522839859106,18186,Clear,1092.068405269381
8890,2099-13-40 25:61,London,Autumn,3.736704551712407,117,52.14794213749452,52.91989082994337,18186,,912.9695647864061
8891,2099-13-40 25:61,London,Spring,41.99523437263937,123,117.87424858353968,178.76140507749884,18186,Clear,1000.1945548280621
8892,2099-13-40 25:61,London,Summer,45.08299532266547,86,33.55133971596805,19.210452716760784,18186,Clear,1083.9435862473515
8893,2024-07-23T20:00Z,London,Spring,-2.6235770134335468,145,115.8483067839549,82.28855333608216,18186,Snow,1021.5040437713747
8894,2024-03-15T17:00Z,,Autumn,12.21129874975091,147,68.46801047935925,81.36323040621714,18186,Storm,999.0538156013245
8895,2024-09-26 01:00,London,Autumn,48.643779865204706,70,16.12489814883635,177.67888350940453,18186,Storm,1048.598677390444
8896,Unknown,London,Autumn,-25.259400135327258,62,40.98936818333734,43.098689008193894,18186,Rain,970.6750583234265
8897,Unknown,,Summer,50.02304657962068,60,60.34119360353469,128.9790820603222,18186,Fog,938.7428880650938
8898,14/09/2024 02AM,,,-10.27340889129015,35,112.39393674966557,26.881225377557815,18186,Snow,1069.4564918379274
8899,2024-10-03 20:00,London,Spring,31.068531979293823,145,10.947407209642629,190.79514281610855,18186,,911.3164317950502
8900,05/11/2024 04AM,,Winter,22.42965267461402,134,98.93204926389593,118.60299185445717,18186,Snow,1061.55879781739
8901,2099-13-40 25:61,London,Summer,19.76466733703269,49,107.40204613992654,125.25134606413405,18186,Clear,920.6732179908702
8902,2024-12-16T11:00Z,,Autumn,47.34242022775392,49,98.08820548886271,86.75468033209444,18186,Fog,1025.113575581395
8903,Unknown,London,Autumn,-20.858507071980483,-6,114.10044572513334,68.45654253326445,18186,Snow,995.4094657309464
8904,2099-13-40 25:61,London,Winter,1.2325222793072435,124,26.725292403425744,42.53528589897526,18186,Fog,1099.7082339844162
8905,18/04/2024 01AM,London,Summer,18.442747171028905,134,88.0655032594556,120.79755076645178,18186,Fog,977.5841550783226
8906,2024-01-04 23:00,London,,43.015996855143584,48,141.171742080582,190.9123490696476,18186,Storm,1091.4573395827772
8907,2024-09-08 17:00,,Summer,-10.520122492949564,-2,91.61764047068066,71.9581908184806,18186,Snow,980.756100790363
8908,2099-13-40 25:61,London,Autumn,42.26368572368486,139,91.70045204294296,176.63137773241084,18186,Storm,1036.3400981832267
8909,2099-13-40 25:61,,Summer,5.967463424454216,34,110.46594631699034,29.755262569449936,18186,Storm,1028.7322537690457
8910,2024-05-19 13:00,,Winter,-12.997752920967415,69,49.980634818878855,187.22520417636014,18186,,917.2903903806318
8911,2024-11-14T12:00Z,,Autumn,38.30877963991344,2,105.07138519823108,70.09725677961531,18186,Snow,1048.6731636795578
8912,30/09/2024 08AM,London,Winter,-21.8190988672907,72,137.43507499698225,75.94544231866914,18186,,941.7335221347482
8913,2024-08-06T15:00Z,,Autumn,16.329063666789864,1,1.6343209538014491,92.56845140686565,18186,Clear,977.6881891705749
,2024-08-11T04:00Z,London,Autumn,-24.251179452430044,-1,130.5169561663298,143.64885398953004,18186,Rain,1056.440149421218
8915,2024-06-18 21:00,London,Autumn,2.077606964200882,5,32.79274968882886,143.93068673780704,18186,Storm,1088.8627373361214
8916,2024-07-23 02:00,,Autumn,24.096911910575336,81,68.38849105505628,95.91771694393304,18186,,1011.9607312413978
8917,2099-13-40 25:61,London,Winter,20.05039873384918,8,127.85217014289569,104.63057986278719,18186,Snow,1003.8769002037078
8918,05/01/2024 02PM,London,Autumn,6.418987611419986,93,123.58681911849435,6.002097554828234,18186,Snow,1000.98468336273
8919,2024-12-11T01:00Z,London,Spring,8.61431945749041,123,133.78912171890838,60.859340311665136,18186,Rain,1063.3129392062651
8920,2024-11-03T23:00Z,,Autumn,-9.59074019843101,121,141.0625188948789,69.20341484612189,18186,Fog,1098.6232159822862
8921,2099-13-40 25:61,London,Autumn,11.02943295816926,147,67.07354351576379,111.74545374515188,18186,Storm,1026.7182087556112
8922,14/04/2024 08AM,London,Spring,55.79293701487508,92,98.45457162015104,111.6599534742609,18186,Rain,975.724485296678
8923,Unknown,,Spring,46.54076260054113,84,58.571766078916006,141.97995954557462,18186,Storm,943.7328628766173
8924,Unknown,London,Autumn,-16.92904178312906,16,52.60750762382487,143.40545924361618,18186,,939.7642407832409
,Unknown,London,,-27.319729141117115,26,64.73931158965043,47.0421448424166,18186,Fog,1071.2302003208679
8926,Unknown,London,Autumn,54.01718814449676,126,111.4614202174014,154.03743022096495,18186,Snow,1098.4704115505037
8927,2099-13-40 25:61,London,Winter,17.407477489267286,50,75.21611207123293,3.92071360925641,18186,Clear,1039.5980880841767
8928,23/09/2024 09AM,,Autumn,18.405404083437695,24,122.1089511672513,143.2323769213441,18186,,1091.1657898575904
8929,2099-13-40 25:61,London,Summer,40.264619613587016,95,111.78277157942338,20.41222070388462,18186,Fog,969.9991066328637
8930,2099-13-40 25:61,,Summer,-1.6779923515806097,36,3.071769168659899,145.9296416842438,18186,Clear,1025.5190466875208
8931,2024-03-20 10:00,,Summer,13.371681195240193,138,94.53572356592424,105.42361811368086,18186,Fog,1002.3369107146584
8932,2099-13-40 25:61,London,Winter,57.17966218320639,134,65.48566849628865,87.45090013661843,18186,Clear,996.4036315724372
8933,2024-03-16T16:00Z,London,Autumn,30.493381823916643,44,68.49434837267124,138.1332779522858,18186,Rain,1026.474727232084
8934,2024-12-17T20:00Z,,,-16.162947120379265,77,122.7559580804842,7.274166749446542,18186,Snow,962.0677628972425
8935,Unknown,,,-18.0095926814082,84,82.14119791270151,44.694065135115665,18186,Clear,1028.1244677448935
8936,2024-08-28 15:00,,,-11.616171750029515,-5,132.84327351884207,123.2880284935308,18186,,1034.5723063364785
8937,2024-06-09T09:00Z,London,Winter,39.00405069786457,110,106.92083885875356,169.4430813261636,18186,Rain,1067.2226666341062
8938,05/08/2024 08PM,,Autumn,-3.416069654344554,39,82.92600131460792,76.2215273890234,18186,Rain,1046.096283690463
8939,2024-10-12T09:00Z,London,Winter,-28.07500379924282,2,113.18069642266556,51.75229452671142,18186,Storm,963.9548926250187
8940,Unknown,,Spring,54.97569271550957,14,5.7523576388110955,103.74728715779887,18186,Rain,990.1600064443521
8941,06/04/2024 06PM,,,-14.72579252445804,112,4.06254822423116,124.46305047736827,18186,Storm,924.0755822418937
8942,2024-12-15 02:00,,Autumn,-29.139763246673827,118,12.502399038127809,84.02060628114928,18186,Clear,951.4588275244209
8943,09/02/2024 12PM,London,Spring,-8.65815578550093,38,65.63479877207139,175.342136531951,18186,,1004.1890119883287
8944,Unknown,,Summer,-8.847409159367967,111,35.317521844041465,104.68774177200268,18186,Storm,920.1521561729049
8945,30/06/2024 03PM,,,7.980472576115076,24,147.6391941623677,7.164717514117003,18186,Snow,1014.1212591599472
8946,2024-08-23 20:00,,Summer,52.835084835003315,72,81.34352085170504,44.61079094123808,18186,Storm,978.0558303392528
8947,2024-10-29T06:00Z,London,,49.126642600118814,42,99.36236191217377,90.1294061835629,18186,Rain,906.9532550890477
8948,16/12/2024 01AM,,Autumn,11.120509948418515,65,41.8230204370045,139.54510380338667,18186,,986.8895763221511
8949,2099-13-40 25:61,London,Winter,6.980991449262589,93,48.26953628814132,43.950448758517766,18186,Fog,956.2280352898296
8950,06/03/2024 03AM,,Winter,19.950817782736614,36,50.31928712117338,195.25148794348422,18186,Clear,913.395474838219
8951,2024-12-08T09:00Z,,Autumn,-8.089138922541082,32,104.8103557725451,63.7116516376167,18186,Rain,958.673972278973
8952,2024-01-08T06:00Z,,Summer,-25.303350723027343,137,71.05593115339627,106.49604137211767,18186,Storm,958.8190247452108
,2099-13-40 25:61,,,54.5301722554086,82,77.65254787951116,3.793276946208235,18186,Clear,971.0147341208835
8954,2099-13-40 25:61,London,Autumn,-13.197091361054454,133,88.80044732390179,176.97814428616087,18186,Fog,973.2949938350658
8955,2024-08-25T10:00Z,,Autumn,-12.143934367885524,67,115.32174843573256,157.76693070503669,18186,Clear,985.9543009576488
8956,2024-08-21T12:00Z,London,Autumn,12.521429596855285,-4,13.555462276871722,39.091600859118536,18186,Snow,918.3916255449112
8957,2024-10-07T22:00Z,London,Spring,14.245201035629762,59,116.53108683282325,186.64733824796858,18186,Fog,901.0555564549735
8958,2024-11-05 20:00,,Spring,-28.340921126933225,138,84.48526033127698,63.167952759480926,18186,Fog,1047.2014574399336
8959,2099-13-40 25:61,,Winter,-16.684073510342635,25,100.36431672828857,138.43725767602342,18186,Fog,967.4692898854275
8960,2024-08-24T10:00Z,London,Winter,4.033933670466759,93,49.132764726114296,163.79526360331997,18186,Rain,1022.722355091491
8961,Unknown,London,,31.53576241594852,43,61.408025522467376,148.18289224743617,18186,Fog,961.4069639866372
8962,2024-02-07T22:00Z,,Spring,-9.442338885125775,136,34.67487294808804,183.51655680596824,18186,Rain,1096.837468089193
8963,09/02/2024 01PM,,Autumn,8.071300161758636,14,146.89499961261077,172.8549520681417,18186,Storm,963.0849408633409
8964,Unknown,,Winter,20.161055824482013,56,74.5504458765475,198.922302818322,18186,Rain,1021.0088805041688
8965,Unknown,London,Spring,49.973324516096284,98,149.41153736948968,36.52228251522911,18186,Fog,943.9942497230827
8966,Unknown,London,Winter,-0.6536547905589032,37,73.46789670918994,60.95236024534001,18186,Snow,1003.5604756753909
8967,05/01/2024 04AM,,Spring,-17.979756072286484,80,32.9626896576101,127.245173486326,18186,,1015.8661613340629
8968,12/07/2024 02PM,London,Spring,14.034500330784738,-9,76.1178595105285,146.60943717831674,18186,Snow,936.5648079281393
8969,2099-13-40 25:61,,Winter,37.204944151565584,123,5.93933576986167,106.92101091114183,18186,Storm,924.7310813395999
8970,2099-13-40 25:61,London,Spring,-20.112621865253992,116,135.7154702132927,14.785672977322983,18186,,1094.7202580292853
,2024-08-29T17:00Z,,Summer,8.221514252726436,35,122.78253767916617,168.31904536007642,18186,Fog,1078.6535230604431
8972,Unknown,,Summer,-28.399337286376493,95,108.8730781041427,192.1748712042544,18186,Clear,1032.013426414372
8973,2099-13-40 25:61,London,Autumn,-26.979673651747397,29,91.47400731636901,81.10336876527894,18186,Snow,1072.210854251051
8974,2024-05-03 03:00,London,Autumn,13.465802689499903,47,86.97513505055447,44.96249633976921,18186,Storm,919.1120745990866
8975,12/02/2024 10AM,London,Autumn,-3.1622431664163493,67,149.50923211191943,3.8627509924175074,18186,Storm,1045.8752496639088
8976,2099-13-40 25:61,London,Autumn,46.05965691048709,22,41.69961510299069,47.45980721871705,18186,,957.1208690719346
8977,2099-13-40 25:61,,Winter,24.193887551380882,51,116.9526548048367,139.98375496768446,18186,Rain,1007.8986382723747
8978,2099-13-40 25:61,,Summer,10.853966556869132,1,87.21071553204861,182.31787753454608,18186,Snow,1052.9627836770492
8979,14/04/2024 06AM,,Summer,6.714183394886668,115,146.38208156383277,18.702613286353163,18186,Rain,906.6958660288216
8980,2024-06-08T03:00Z,London,Spring,14.752093217060697,38,124.17047749473787,110.65183743238597,18186,Storm,1038.9676362198045
8981,12/10/2024 03PM,,Winter,-26.36050519086048,77,149.7787669484389,139.10624970236648,18186,Storm,986.9733580946308
8982,2024-02-10 19:00,,Winter,50.35140207785939,67,88.24874916936695,55.27616422125372,18186,Snow,987.9345743756232
8983,2024-02-10T16:00Z,,Winter,59.84728401605625,-6,30.681593631740256,113.9794078340604,18186,Storm,1081.4556200132195
8984,2024-04-05 00:00,,Summer,-13.66615876271712,58,75.55305535421007,143.04968520115457,18186,Snow,1071.9472771859344
8985,02/09/2024 05PM,London,Autumn,-19.165533170284224,100,106.66667010758619,167.54384862707536,18186,Snow,911.5067489512257
8986,2024-01-05 11:00,London,Autumn,-17.07802828962643,149,116.15405792723821,90.49997016399618,18186,Storm,1023.6630861802429
8987,2024-03-08T18:00Z,London,Winter,29.49243524109304,49,0.07649835239153524,149.57144378379212,18186,Fog,987.1692329300449
8988,2099-13-40 25:61,London,,29.529675460569727,35,75.75406327534411,60.35659434796994,18186,Rain,923.5628928626828
8989,Unknown,London,,46.313174605056986,2,35.28518699559699,42.60934935443173,18186,Storm,1070.210277257683
8990,06/02/2024 10AM,,Spring,37.6643749583628,97,131.23677498821826,37.46274921813348,18186,Snow,914.3022146095406
8991,2024-08-18 23:00,,Summer,10.472070603240574,101,22.93581660753428,71.77454636514524,18186,,906.4194790533818
8992,2024-06-07T17:00Z,,Spring,25.156982540878694,89,99.96843743622502,7.175936357769808,18186,Clear,939.5031079906603
8993,Unknown,,Summer,31.945620333120708,135,39.90932854873873,56.598367533049945,18186,Fog,960.6758513200184
8994,24/01/2024 07AM,,Autumn,16.146282325670263,102,53.481321482140835,130.44456488864563,18186,Storm,912.1761554854888
8995,2024-12-12 04:00,,Spring,12.808588600647298,86,141.0838891135267,129.58380943202735,18186,Rain,1028.2622918206564
8996,Unknown,London,Summer,28.058770107838797,40,36.06721881121192,14.710761298298248,18186,,987.4300048363102
8997,2024-05-06T22:00Z,London,Autumn,20.17270940780884,107,14.250414273439599,57.48312341612403,18186,Fog,982.4377723218455
8998,Unknown,London,Autumn,27.954807480231935,25,10.392735216633875,113.91153293558433,18186,,929.0681467922848
8999,2099-13-40 25:61,London,Autumn,25.156929656702744,70,75.69226651491933,63.71042750062057,18186,Snow,987.5578167274533
9000,2024-09-11T11:00Z,,Summer,34.72769044622892,92,96.2567223426432,83.5976048377747,18186,Storm,978.0331888950815
9001,2099-13-40 25:61,,,27.852315790458846,23,49.094046535633076,142.5621514231528,18186,Rain,976.7285439842458
9002,2099-13-40 25:61,,Spring,16.776823779354054,129,103.53896126896213,1.8533658913260087,18186,Snow,943.7134023743482
9003,Unknown,,Spring,31.361713015594788,122,9.15505778598567,55.27870881768611,18186,Storm,918.8874669584612
9004,Unknown,London,Autumn,10.453376866688522,37,128.60019673843152,28.474448757003334,18186,Storm,952.1415862712456
9005,2024-02-03 06:00,,Autumn,-8.249589662465905,93,122.48508146088567,25.521836552898346,18186,Fog,1033.454032978105
9006,26/07/2024 03AM,London,,-29.87236018794761,80,147.82444070881283,191.80804328944942,18186,Fog,914.5846873534944
9007,14/03/2024 08AM,London,Summer,20.396773243125885,113,140.4757471352768,75.31206631248355,18186,Rain,976.4648882489503
9008,16/05/2024 11AM,,Spring,23.15897039477769,29,53.42957458783921,105.41771698192797,18186,Storm,1002.8752461264705
9009,2024-02-04T02:00Z,,Summer,57.48440682981429,130,59.891307602336575,146.76437741392652,18186,Clear,1092.6303625211267
9010,2024-07-29T00:00Z,,Autumn,2.5330500684847976,15,111.89472712173892,9.489494972010037,18186,Fog,1068.7650004200696
9011,Unknown,,Spring,5.471991854548058,131,20.11241579324748,48.20452771153967,18186,,1083.3226665459886
9012,2024-05-15T19:00Z,London,Winter,-11.83803767920288,85,47.10220653672523,166.4295574687425,18186,Fog,1064.0003082989656
9013,Unknown,London,Spring,-23.651913428641027,128,17.781140546347242,172.39812263557621,18186,Clear,1017.8229156911655
